sku_code,ean_barcode,product_name,brand,category,sub_category,size,color,fabric,batch_code,manufacturing_date,mrp,hsn_code,gst_pct
SKU-0173,8905441024282,LoomLine Wallet,OmniThreads,Accessories,Wallet,30,Black,Crepe,B2502-330,2025-02-07,4628.41,6201,5
SKU-0174,8909049506490,LoomLine Shawl,StitchCraft,Winterwear,Shawl,L,Beige,Linen,B2406-885,2024-06-06,1409.43,6106,5
SKU-0175,8909319924900,LoomLine Chinos,FabIndia,Menswear,Chinos,38,Beige,Cotton Blend,B2407-891,2024-07-24,4355.52,6102,5
SKU-0176,8901109718182,FabIndia Skirt,LoomLine,Womenswear,Skirt,34,Peach,Rayon,B2501-257,2025-01-29,7557.14,6204,12
SKU-0177,8901483329462,SilkRoute Kids T-Shirt,StreetStyle,Kids,Kids T-Shirt,XXL,Mustard,Khadi,B2411-205,2024-11-16,3783.21,6102,12
SKU-0178,8905003068557,ThreadBare Chinos,LoomLine,Menswear,Chinos,38,Beige,Wool,B2501-938,2025-01-08,1361.52,6102,5
SKU-0179,8907896980045,LoomLine Sweater,UrbanWeave,Winterwear,Sweater,XXL,Off-White,Denim,B2501-519,2025-01-03,2152.64,6217,5
SKU-0180,8908468422927,StreetStyle Tie,SilkRoute,Accessories,Tie,XXL,Peach,Polyester,B2407-662,2024-07-25,5714.67,6203,5
SKU-0181,8908467565587,WeaveMaster Kids Ethnic Set,SilkRoute,Kids,Kids Ethnic Set,42,Off-White,Linen,B2404-515,2024-04-16,1280.8,6211,12
SKU-0182,8909673035227,DesiDrape Dress,WeaveMaster,Womenswear,Dress,XS,Peach,Denim,B2407-218,2024-07-03,4718.72,6101,12
SKU-0183,8905267337642,CottonKing Sherwani,RoyalStitch,Ethnic Wear,Sherwani,XS,Navy,Chiffon,B2412-227,2024-12-18,8905.94,6101,5
SKU-0184,8904879071285,SilkRoute Churidar Set,StreetStyle,Ethnic Wear,Churidar Set,42,Teal,Denim,B2406-696,2024-06-28,1041.62,6217,5
SKU-0185,8904795320036,LoomLine Kids Dress,WeaveMaster,Kids,Kids Dress,34,White,Denim,B2405-897,2024-05-19,9521.48,6106,12
SKU-0186,8906757326988,EthnicEdge Dress,IndoChic,Womenswear,Dress,S,Sky Blue,Viscose,B2412-546,2024-12-27,8871.77,6211,12
SKU-0187,8909808946758,FabIndia Shawl,CottonKing,Winterwear,Shawl,32,Pink,Chiffon,B2502-997,2025-02-17,7330.48,6214,5
SKU-0188,8906048658373,ThreadBare Formal Shirt,RoyalStitch,Menswear,Formal Shirt,32,Pink,Rayon,B2409-764,2024-09-23,4959.26,6109,12
SKU-0189,8901365393450,LoomLine Wallet राजशाही,SilkRoute,Accessories,Wallet,30,Rust,Cotton Blend,B2501-993,2025-01-22,1808.72,6111,5
SKU-0190,8901048537597,OmniThreads Sherwani,WeaveMaster,Ethnic Wear,Sherwani,XS,White,Lycra,B2412-490,2024-12-30,2705.91,6105,5
SKU-0191,8906536298006,FabIndia T-Shirt,FabIndia,Menswear,T-Shirt,S,Mustard,Fleece,B2412-893,2024-12-01,1819.45,6205,5
SKU-0192,8903757242953,StitchCraft Wallet,ThreadBare,Accessories,Wallet,28,White,Linen,B2502-360,2025-02-09,6102.3,6204,5
SKU-0193,8901646739248,UrbanWeave Lehenga सुनहरा,DesiDrape,Ethnic Wear,Lehenga,XXL,Peach,Wool,B2404-559,2024-04-01,4756.57,6201,5
SKU-0194,8904231948396,UrbanWeave Kids Ethnic Set,KhaadiKraft,Kids,Kids Ethnic Set,S,Grey,Silk,B2407-859,2024-07-19,5518.23,6206,5
SKU-0195,8908858385032,EthnicEdge Tie संग्रह,LoomLine,Accessories,Tie,38,Sky Blue,Viscose,B2501-663,2025-01-16,8215.82,6106,5
SKU-0196,8901623106537,SilkRoute Kids Shorts,WeaveMaster,Kids,Kids Shorts,XXL,Rust,Chiffon,B2502-682,2025-02-02,7635.69,6214,5
SKU-0197,8902820402724,WeaveMaster Churidar Set,KhaadiKraft,Ethnic Wear,Churidar Set,28,Olive,Viscose,B2408-806,2024-08-13,5376.93,6109,5
SKU-0198,8906656986522,RoyalStitch Jacket,StitchCraft,Menswear,Jacket,M,Beige,Poly-Cotton,B2411-236,2024-11-02,3504.07,6204,12
SKU-0199,8904938719717,RoyalStitch Dhoti,LoomLine,Ethnic Wear,Dhoti,Free Size,Teal,Crepe,B2406-672,2024-06-28,4294.06,6109,5
SKU-0200,8903794777435,DesiDrape Scarf संग्रह,LoomLine,Accessories,Scarf,38,Maroon,Cotton,B2502-639,2025-02-02,7967.36,6205,5
SKU-0201,8907998623941,EthnicEdge Palazzo,IndoChic,Womenswear,Palazzo,XXL,Grey,Silk,B2407-690,2024-07-10,2412.87,6109,12
SKU-0202,8905182626986,StitchCraft Tie,SilkRoute,Accessories,Tie,40,Beige,Denim,B2405-504,2024-05-05,7159.98,6206,5
SKU-0203,8908704718127,CottonKing Sherwani,EthnicEdge,Ethnic Wear,Sherwani,3XL,Lavender,Cotton Blend,B2408-161,2024-08-30,5743.4,6102,5
SKU-0204,8906065322791,ThreadBare Blazer,OmniThreads,Menswear,Blazer,40,Pink,Denim,B2412-873,2024-12-17,1910.61,6102,5
SKU-0205,8902031338501,StitchCraft Anarkali,DesiDrape,Ethnic Wear,Anarkali,Free Size,Pink,Silk,B2405-758,2024-05-04,1833.58,6205,5
SKU-0206,8900298039692,LoomLine Formal Shirt,KhaadiKraft,Menswear,Formal Shirt,XL,Peach,Crepe,B2406-934,2024-06-25,6131.16,6202,5
SKU-0207,8907847598253,StreetStyle Jacket,KhaadiKraft,Menswear,Jacket,XS,Pink,Rayon,B2406-742,2024-06-17,6632.99,6201,12
SKU-0208,8907678216284,OmniThreads Thermal,CottonKing,Winterwear,Thermal,32,Indigo,Lycra,B2502-919,2025-02-10,4186.06,6109,12
SKU-0209,8906025930891,ThreadBare Kids Ethnic Set,IndoChic,Kids,Kids Ethnic Set,XS,Maroon,Georgette,B2410-450,2024-10-09,9178.23,6109,12
SKU-0210,8904986763519,KhaadiKraft Casual Shirt,FabIndia,Menswear,Casual Shirt,XXL,White,Poly-Cotton,B2408-225,2024-08-25,329.3,6110,5
SKU-0211,8902920988922,WeaveMaster Kids Jeans राजशाही,UrbanWeave,Kids,Kids Jeans,30,Rust,Cotton,B2412-565,2024-12-15,3790.52,6203,12
SKU-0212,8900544199068,DesiDrape Lehenga,StreetStyle,Ethnic Wear,Lehenga,28,Charcoal,Silk,B2404-464,2024-04-29,410.98,6105,12
SKU-0213,8903617142838,StitchCraft Jumpsuit,FabIndia,Womenswear,Jumpsuit,M,Sky Blue,Polyester,B2404-207,2024-04-21,2184.87,6110,12
SKU-0214,8904106809528,StitchCraft Hoodie,SilkRoute,Winterwear,Hoodie,Free Size,Off-White,Lycra,B2405-295,2024-05-19,9686.4,6214,5
SKU-0215,8909581223493,SilkRoute Lehenga राजशाही,ThreadBare,Ethnic Wear,Lehenga,34,Maroon,Fleece,B2406-893,2024-06-12,3771.85,6101,5
SKU-0216,8902330242441,KhaadiKraft Churidar Set शानदार,EthnicEdge,Ethnic Wear,Churidar Set,30,Charcoal,Lycra,B2411-192,2024-11-08,7977.14,6102,12
SKU-0217,8905898765232,FabIndia Leggings,SilkRoute,Womenswear,Leggings,42,Lavender,Polyester,B2404-852,2024-04-26,2347.15,6206,5
SKU-0218,8907459690557,UrbanWeave Shorts,FabIndia,Menswear,Shorts,Free Size,Mustard,Crepe,B2412-597,2024-12-02,1739.56,6205,5
SKU-0219,8907782460728,KhaadiKraft Jacket परंपरागत,UrbanWeave,Menswear,Jacket,30,Teal,Linen,B2411-235,2024-11-08,5485.16,6205,5
SKU-0220,8901997512874,StreetStyle Shawl,StreetStyle,Winterwear,Shawl,38,Teal,Polyester,B2406-691,2024-06-25,7008.43,6214,12
SKU-0221,8909472028494,EthnicEdge Wallet,DesiDrape,Accessories,Wallet,42,Peach,Lycra,B2410-250,2024-10-02,3353.75,6110,5
SKU-0222,8907288046911,CottonKing Kids Jeans,CottonKing,Kids,Kids Jeans,XL,Charcoal,Cotton Blend,B2410-540,2024-10-22,6953.58,6206,5
SKU-0223,8907189699828,ThreadBare Nehru Jacket,StitchCraft,Ethnic Wear,Nehru Jacket,M,Peach,Polyester,B2409-661,2024-09-05,4007.59,6105,5
SKU-0224,8903310105293,RoyalStitch Sweater,FabIndia,Winterwear,Sweater,28,Pink,Cotton Blend,B2412-143,2024-12-01,1787.17,6217,12
SKU-0225,8908989580684,OmniThreads Kids Dress,UrbanWeave,Kids,Kids Dress,40,Lavender,Khadi,B2406-508,2024-06-23,3860.01,6110,5
SKU-0226,8906450322652,UrbanWeave Leggings,FabIndia,Womenswear,Leggings,XS,Black,Rayon,B2502-981,2025-02-21,3883.99,6204,5
SKU-0227,8908415801088,ThreadBare Jeans,WeaveMaster,Menswear,Jeans,3XL,Red,Wool,B2501-847,2025-01-08,1552.69,6102,5
SKU-0228,8903875077204,KhaadiKraft Salwar Set,StreetStyle,Womenswear,Salwar Set,42,Olive,Fleece,B2407-263,2024-07-15,8377.14,6109,5
SKU-0229,8907892855683,DesiDrape Blouse,EthnicEdge,Womenswear,Blouse,38,White,Khadi,B2404-768,2024-04-24,8779.63,6105,5
SKU-0230,8908918271803,UrbanWeave Kurta Pajama शानदार,UrbanWeave,Ethnic Wear,Kurta Pajama,28,Mustard,Cotton Blend,B2409-652,2024-09-28,7725.11,6104,5
SKU-0231,8907896105455,ThreadBare Cardigan,StitchCraft,Winterwear,Cardigan,28,Peach,Poly-Cotton,B2411-701,2024-11-30,7248.77,6203,5
SKU-0232,8903412339143,RoyalStitch Hoodie,UrbanWeave,Winterwear,Hoodie,S,Black,Khadi,B2410-587,2024-10-28,5930.35,6103,5
SKU-0233,8904507728125,UrbanWeave Wallet,StitchCraft,Accessories,Wallet,38,Mustard,Cotton,B2407-346,2024-07-31,6096.9,6211,12
SKU-0234,8904893470830,CottonKing Skirt,ThreadBare,Womenswear,Skirt,36,Indigo,Lycra,B2405-535,2024-05-04,7813.1,6204,5
SKU-0235,8904350949194,OmniThreads Pocket Square परंपरागत,StreetStyle,Accessories,Pocket Square,XL,Charcoal,Cotton Blend,B2412-985,2024-12-03,4905.24,6104,5
SKU-0236,8907332261258,UrbanWeave Jacket,EthnicEdge,Menswear,Jacket,XS,Olive,Rayon,B2405-113,2024-05-03,5839.09,6202,12
SKU-0237,8901623245417,SilkRoute Wallet,FabIndia,Accessories,Wallet,42,Black,Cotton Blend,B2410-743,2024-10-29,9773.45,6203,5
SKU-0238,8901809501560,CottonKing Churidar Set,ThreadBare,Ethnic Wear,Churidar Set,28,Olive,Georgette,B2501-824,2025-01-21,4170.7,6217,5
SKU-0239,8902920147411,StitchCraft Shawl,OmniThreads,Winterwear,Shawl,M,Beige,Poly-Cotton,B2405-826,2024-05-19,2312.83,6110,5
SKU-0240,8903992075794,RoyalStitch Kurti,EthnicEdge,Womenswear,Kurti,34,Indigo,Lycra,B2412-814,2024-12-17,4817.15,6211,5
SKU-0241,8901273867940,CottonKing Polo,SilkRoute,Menswear,Polo,32,Peach,Silk,B2503-644,2025-03-01,1692.66,6206,5
SKU-0242,8905688325732,UrbanWeave Puffer Jacket,StreetStyle,Winterwear,Puffer Jacket,Free Size,Red,Lycra,B2412-962,2024-12-23,8635.26,6211,12
SKU-0243,8902389717254,WeaveMaster Trousers,EthnicEdge,Menswear,Trousers,34,Maroon,Wool,B2404-899,2024-04-06,3778.56,6201,5
SKU-0244,8905065636886,FabIndia Kurti,EthnicEdge,Womenswear,Kurti,L,Teal,Viscose,B2404-527,2024-04-17,2688.69,6106,12
SKU-0245,8901996989165,FabIndia Shawl संग्रह,LoomLine,Winterwear,Shawl,XL,Rust,Crepe,B2408-340,2024-08-30,7558.78,6109,5
SKU-0246,8905603257926,WeaveMaster Blouse,CottonKing,Womenswear,Blouse,34,Peach,Cotton,B2501-476,2025-01-13,7584.8,6109,5
SKU-0247,8902042865807,KhaadiKraft Kids Dress,KhaadiKraft,Kids,Kids Dress,28,Lavender,Linen,B2501-722,2025-01-13,8827.34,6203,5
SKU-0248,8900817169633,EthnicEdge Palazzo,OmniThreads,Womenswear,Palazzo,3XL,Pink,Linen,B2404-679,2024-04-10,8462.83,6105,5
SKU-0249,8904708493684,KhaadiKraft Polo,IndoChic,Menswear,Polo,38,Rust,Linen,B2501-937,2025-01-30,3356.62,6205,12
SKU-0250,8901649306458,UrbanWeave Lehenga,OmniThreads,Ethnic Wear,Lehenga,36,Lavender,Polyester,B2407-958,2024-07-10,3177.74,6105,12
SKU-0251,8905556667772,FabIndia Jeans,UrbanWeave,Menswear,Jeans,36,Indigo,Rayon,B2405-106,2024-05-31,4543.65,6206,5
SKU-0252,8902861629261,OmniThreads T-Shirt शानदार,StitchCraft,Menswear,T-Shirt,M,Olive,Polyester,B2408-197,2024-08-04,8555.09,6110,5
SKU-0253,8900484260511,StitchCraft Polo,CottonKing,Menswear,Polo,Free Size,Off-White,Poly-Cotton,B2409-320,2024-09-07,507.64,6102,12
SKU-0254,8907200268434,CottonKing Dress,IndoChic,Womenswear,Dress,42,Lavender,Silk,B2411-680,2024-11-14,8633.36,6103,5
SKU-0255,8907376146105,RoyalStitch Cap,RoyalStitch,Accessories,Cap,42,Mustard,Crepe,B2409-606,2024-09-19,3864.8,6102,5
SKU-0256,8902563574584,LoomLine Jeans,SilkRoute,Menswear,Jeans,36,Indigo,Wool,B2405-538,2024-05-30,9989.22,6103,5
SKU-0257,8901999692675,StreetStyle Puffer Jacket,DesiDrape,Winterwear,Puffer Jacket,3XL,Beige,Poly-Cotton,B2409-220,2024-09-21,3689.6,6102,5
SKU-0258,8904757585983,OmniThreads Kurta Pajama,CottonKing,Ethnic Wear,Kurta Pajama,34,Grey,Poly-Cotton,B2409-358,2024-09-04,7443.73,6204,5
SKU-0259,8902962270210,IndoChic Blouse,KhaadiKraft,Womenswear,Blouse,S,Pink,Viscose,B2411-709,2024-11-07,6443.84,6203,12
SKU-0260,8904265636081,KhaadiKraft Pocket Square,OmniThreads,Accessories,Pocket Square,36,Grey,Crepe,B2407-147,2024-07-22,3842.36,6203,5
SKU-0261,8905724568996,StreetStyle Kids Shorts,FabIndia,Kids,Kids Shorts,30,White,Silk,B2409-175,2024-09-15,2526.89,6203,12
SKU-0262,8901169433552,CottonKing Socks,DesiDrape,Accessories,Socks,L,Teal,Khadi,B2404-623,2024-04-25,7666.98,6110,5
SKU-0263,8903073139827,LoomLine Blouse,DesiDrape,Womenswear,Blouse,Free Size,Maroon,Rayon,B2404-585,2024-04-15,3293.87,6217,5
SKU-0264,8906626318643,EthnicEdge Top,KhaadiKraft,Womenswear,Top,3XL,Teal,Cotton Blend,B2406-484,2024-06-07,4349.94,6106,5
SKU-0265,8906033319872,CottonKing Scarf,SilkRoute,Accessories,Scarf,L,Rust,Cotton Blend,B2406-731,2024-06-20,1063.39,6211,5
SKU-0266,8906513910834,CottonKing Jumpsuit,KhaadiKraft,Womenswear,Jumpsuit,M,Grey,Wool,B2405-162,2024-05-18,8472.43,6110,5
SKU-0267,8908262700806,StitchCraft Puffer Jacket,CottonKing,Winterwear,Puffer Jacket,Free Size,Peach,Rayon,B2412-382,2024-12-17,3088.24,6202,5
SKU-0268,8901826590937,StitchCraft Kids Shorts,ThreadBare,Kids,Kids Shorts,40,Rust,Rayon,B2411-958,2024-11-04,1062.8,6106,12
SKU-0269,8902842324904,KhaadiKraft T-Shirt,ThreadBare,Menswear,T-Shirt,34,Peach,Crepe,B2408-175,2024-08-16,6688.9,6217,5
SKU-0270,8905247713369,EthnicEdge Kurta Pajama,UrbanWeave,Ethnic Wear,Kurta Pajama,32,Mustard,Denim,B2410-163,2024-10-16,4773.84,6206,12
SKU-0271,8906088903168,KhaadiKraft Jumpsuit,UrbanWeave,Womenswear,Jumpsuit,30,Peach,Wool,B2405-823,2024-05-21,607.83,6106,12
SKU-0272,8903080213417,SilkRoute Cap,DesiDrape,Accessories,Cap,30,Charcoal,Wool,B2502-628,2025-02-15,6303.26,6202,12
SKU-0273,8909981976427,IndoChic Casual Shirt,StitchCraft,Menswear,Casual Shirt,28,Olive,Polyester,B2406-882,2024-06-10,9825.69,6105,5
SKU-0274,8901615320586,OmniThreads Cardigan,CottonKing,Winterwear,Cardigan,S,Teal,Georgette,B2408-615,2024-08-10,7010.88,6204,5
SKU-0275,8900373552489,DesiDrape Casual Shirt,WeaveMaster,Menswear,Casual Shirt,Free Size,Mustard,Fleece,B2406-606,2024-06-18,3919.43,6202,12
SKU-0276,8900508898454,LoomLine Skirt,KhaadiKraft,Womenswear,Skirt,36,Red,Chiffon,B2405-869,2024-05-13,806.4,6109,12
SKU-0277,8905405951226,FabIndia Thermal,WeaveMaster,Winterwear,Thermal,M,Mustard,Denim,B2412-266,2024-12-27,7261.66,6211,5
SKU-0278,8906441815737,DesiDrape Jacket,WeaveMaster,Menswear,Jacket,XL,Maroon,Denim,B2501-963,2025-01-09,1529.68,6111,12
SKU-0279,8900773498669,EthnicEdge Blazer,DesiDrape,Menswear,Blazer,XXL,Red,Silk,B2408-874,2024-08-07,2038.71,6217,12
SKU-0280,8902271270538,WeaveMaster Tie,FabIndia,Accessories,Tie,XL,Black,Crepe,B2410-989,2024-10-06,4719.75,6201,5
SKU-0281,8905293869614,LoomLine Blouse,EthnicEdge,Womenswear,Blouse,28,Sky Blue,Silk,B2408-533,2024-08-22,2701.07,6103,5
SKU-0282,8909810965142,FabIndia Formal Shirt,FabIndia,Menswear,Formal Shirt,L,Grey,Linen,B2501-557,2025-01-31,2910.56,6103,5
SKU-0283,8906839142145,KhaadiKraft Tie,UrbanWeave,Accessories,Tie,XXL,Mustard,Wool,B2405-143,2024-05-31,1744.74,6214,5
SKU-0284,8908196248323,StitchCraft Jacket,StreetStyle,Menswear,Jacket,XXL,White,Fleece,B2407-733,2024-07-04,9145.16,6102,5
SKU-0285,8907099279806,SilkRoute Top सुनहरा,IndoChic,Womenswear,Top,28,Olive,Cotton Blend,B2405-231,2024-05-04,6226.32,6204,5
SKU-0286,8905733772763,ThreadBare Nehru Jacket,StreetStyle,Ethnic Wear,Nehru Jacket,XL,Navy,Viscose,B2408-938,2024-08-12,379.88,6104,5
SKU-0287,8908540771341,LoomLine Thermal,StreetStyle,Winterwear,Thermal,L,White,Georgette,B2404-839,2024-04-07,1968.01,6111,5
SKU-0288,8904633472528,WeaveMaster Cap,StreetStyle,Accessories,Cap,XS,Rust,Khadi,B2412-548,2024-12-31,5550.32,6205,5
SKU-0289,8904847769412,EthnicEdge Salwar Set,CottonKing,Womenswear,Salwar Set,3XL,Rust,Polyester,B2412-346,2024-12-24,6266.44,6203,5
SKU-0290,8901900679482,SilkRoute Lehenga,ThreadBare,Ethnic Wear,Lehenga,38,Pink,Poly-Cotton,B2406-724,2024-06-03,3871.33,6217,5
SKU-0291,8908868586057,RoyalStitch Sweater,KhaadiKraft,Winterwear,Sweater,36,Grey,Georgette,B2408-801,2024-08-26,1056.43,6104,12
SKU-0292,8902481206766,WeaveMaster Anarkali,RoyalStitch,Ethnic Wear,Anarkali,38,Lavender,Polyester,B2412-456,2024-12-09,915.91,6217,5
SKU-0293,8907373594365,FabIndia Kurti देशी,EthnicEdge,Womenswear,Kurti,XL,White,Denim,B2501-334,2025-01-01,1964.46,6214,5
SKU-0294,8903901181366,CottonKing Nehru Jacket,EthnicEdge,Ethnic Wear,Nehru Jacket,30,Lavender,Crepe,B2502-467,2025-02-20,5939.72,6106,5
SKU-0295,8907301736318,StreetStyle Salwar Set,WeaveMaster,Womenswear,Salwar Set,40,Black,Denim,B2502-548,2025-02-28,5578.05,6204,5
SKU-0296,8908381368554,StitchCraft Blazer,DesiDrape,Menswear,Blazer,Free Size,Charcoal,Cotton,B2404-286,2024-04-30,3480.61,6211,5
SKU-0297,8908434183410,WeaveMaster Kids Shorts,DesiDrape,Kids,Kids Shorts,L,Sky Blue,Linen,B2406-437,2024-06-29,9491.54,6201,12
SKU-0298,8901088397329,DesiDrape Salwar Set,DesiDrape,Womenswear,Salwar Set,3XL,Beige,Cotton Blend,B2501-727,2025-01-10,5239.74,6205,12
SKU-0299,8909147610195,StreetStyle Kurti,StreetStyle,Womenswear,Kurti,L,Pink,Cotton Blend,B2404-174,2024-04-18,9137.03,6111,5
SKU-0300,8909506331404,StreetStyle Dhoti,OmniThreads,Ethnic Wear,Dhoti,32,Olive,Polyester,B2406-216,2024-06-19,6441.21,6202,5
SKU-0301,8909281605488,IndoChic Anarkali,WeaveMaster,Ethnic Wear,Anarkali,M,Grey,Polyester,B2501-862,2025-01-18,7148.45,6106,5
SKU-0302,8900526792720,StitchCraft Blouse,DesiDrape,Womenswear,Blouse,40,Peach,Lycra,B2406-564,2024-06-01,1454.49,6204,5
SKU-0303,8907933301846,StitchCraft Kids Shorts,StreetStyle,Kids,Kids Shorts,40,Lavender,Khadi,B2406-519,2024-06-21,1698.2,6206,5
SKU-0304,8902069076153,DesiDrape Kurti,IndoChic,Womenswear,Kurti,38,Peach,Cotton Blend,B2412-497,2024-12-21,6100.3,6204,5
SKU-0305,8903726698137,CottonKing Skirt,CottonKing,Womenswear,Skirt,30,Lavender,Fleece,B2501-348,2025-01-07,4321.54,6106,5
SKU-0306,8908503954182,IndoChic Jumpsuit परंपरागत,StreetStyle,Womenswear,Jumpsuit,M,Lavender,Silk,B2407-920,2024-07-06,9386.84,6101,5
SKU-0307,8907745713500,EthnicEdge Jacket परंपरागत,FabIndia,Menswear,Jacket,S,Pink,Silk,B2501-148,2025-01-21,8197.86,6217,5
SKU-0308,8909703046754,WeaveMaster Anarkali,KhaadiKraft,Ethnic Wear,Anarkali,XL,Teal,Viscose,B2412-607,2024-12-04,1737.69,6109,5
SKU-0309,8903293920809,OmniThreads Nehru Jacket,StitchCraft,Ethnic Wear,Nehru Jacket,XS,Sky Blue,Silk,B2410-422,2024-10-15,6138.46,6104,12
SKU-0310,8902517376786,IndoChic Leggings शानदार,DesiDrape,Womenswear,Leggings,M,White,Khadi,B2405-292,2024-05-12,6940.85,6211,5
SKU-0311,8900879401412,RoyalStitch Tie सुनहरा,WeaveMaster,Accessories,Tie,38,Navy,Cotton,B2406-471,2024-06-05,6650.12,6111,5
SKU-0312,8905765859235,OmniThreads Jacket,EthnicEdge,Menswear,Jacket,Free Size,Beige,Linen,B2410-861,2024-10-29,8032.6,6204,5
SKU-0313,8905078542156,UrbanWeave Thermal सुनहरा,SilkRoute,Winterwear,Thermal,M,Grey,Khadi,B2405-259,2024-05-21,3271.53,6217,12
SKU-0314,8908639046623,FabIndia Anarkali,DesiDrape,Ethnic Wear,Anarkali,36,Rust,Viscose,B2411-595,2024-11-28,1366.92,6105,5
SKU-0315,8908637136850,UrbanWeave Puffer Jacket,WeaveMaster,Winterwear,Puffer Jacket,S,Teal,Khadi,B2411-147,2024-11-14,3253.06,6111,12
SKU-0316,8904994576810,EthnicEdge Anarkali,WeaveMaster,Ethnic Wear,Anarkali,3XL,Lavender,Lycra,B2412-480,2024-12-31,8546.86,6201,5
SKU-0317,8905937930377,StitchCraft Cap शानदार,StreetStyle,Accessories,Cap,38,Charcoal,Poly-Cotton,B2411-283,2024-11-23,4931.55,6106,5
SKU-0318,8901433843426,ThreadBare Wallet,KhaadiKraft,Accessories,Wallet,36,Charcoal,Wool,B2408-389,2024-08-16,2736.11,6202,12
SKU-0319,8901656261355,DesiDrape Lehenga,ThreadBare,Ethnic Wear,Lehenga,XS,Peach,Silk,B2406-103,2024-06-27,5701.91,6101,5
SKU-0320,8904158122596,RoyalStitch Nehru Jacket,RoyalStitch,Ethnic Wear,Nehru Jacket,28,Charcoal,Denim,B2410-262,2024-10-07,2212.68,6101,5
SKU-0321,8903380619220,EthnicEdge Dhoti,FabIndia,Ethnic Wear,Dhoti,36,Maroon,Cotton,B2411-553,2024-11-26,1135.53,6217,12
SKU-0322,8903186657057,LoomLine Skirt,SilkRoute,Womenswear,Skirt,S,Charcoal,Lycra,B2404-854,2024-04-03,7145.35,6217,5
SKU-0323,8907211711794,OmniThreads Lehenga,WeaveMaster,Ethnic Wear,Lehenga,32,Sky Blue,Wool,B2501-270,2025-01-17,8769.07,6203,12
SKU-0324,8908528530977,IndoChic Kurti,DesiDrape,Womenswear,Kurti,XL,Indigo,Denim,B2410-518,2024-10-02,6339.05,6201,5
SKU-0325,8908779651535,LoomLine Polo,ThreadBare,Menswear,Polo,XL,White,Poly-Cotton,B2411-831,2024-11-28,3703.04,6211,5
SKU-0326,8905736536793,ThreadBare Kids T-Shirt,CottonKing,Kids,Kids T-Shirt,XS,Rust,Poly-Cotton,B2407-979,2024-07-28,1049.68,6110,12
SKU-0327,8904995426079,StreetStyle Kurta Pajama,EthnicEdge,Ethnic Wear,Kurta Pajama,42,Beige,Linen,B2411-943,2024-11-02,4270.52,6105,5
SKU-0328,8904130456683,WeaveMaster Casual Shirt,ThreadBare,Menswear,Casual Shirt,38,Charcoal,Crepe,B2408-132,2024-08-31,8512.65,6104,5
SKU-0329,8905632202060,StitchCraft Kids T-Shirt,StreetStyle,Kids,Kids T-Shirt,34,Pink,Poly-Cotton,B2412-310,2024-12-12,9403.93,6204,12
SKU-0330,8903435939579,CottonKing Kids Shorts,FabIndia,Kids,Kids Shorts,Free Size,Pink,Rayon,B2408-987,2024-08-11,2017.87,6203,12
SKU-0331,8906230825582,UrbanWeave Churidar Set,IndoChic,Ethnic Wear,Churidar Set,M,Black,Silk,B2411-982,2024-11-28,2773.16,6202,12
SKU-0332,8902238696315,FabIndia Kids T-Shirt,FabIndia,Kids,Kids T-Shirt,S,Maroon,Crepe,B2407-742,2024-07-31,3361.97,6101,5
SKU-0333,8901411857747,LoomLine Socks,FabIndia,Accessories,Socks,3XL,Navy,Lycra,B2412-361,2024-12-08,6249.22,6217,5
SKU-0334,8903568076236,UrbanWeave Puffer Jacket देशी,RoyalStitch,Winterwear,Puffer Jacket,XXL,White,Chiffon,B2501-520,2025-01-25,434.2,6205,5
SKU-0335,8900753800489,DesiDrape Skirt,IndoChic,Womenswear,Skirt,40,Sky Blue,Wool,B2501-456,2025-01-11,2810.91,6104,5
SKU-0336,8900504465377,UrbanWeave Skirt,CottonKing,Womenswear,Skirt,42,Mustard,Silk,B2410-487,2024-10-15,5793.08,6104,12
SKU-0337,8905214927182,StitchCraft Wallet,OmniThreads,Accessories,Wallet,36,Pink,Linen,B2503-428,2025-03-01,8640.35,6104,12
SKU-0338,8905086868885,WeaveMaster Shorts,FabIndia,Menswear,Shorts,M,Lavender,Silk,B2407-750,2024-07-29,8422.91,6204,12
SKU-0339,8904752304310,FabIndia Kids Shorts,RoyalStitch,Kids,Kids Shorts,Free Size,Indigo,Wool,B2409-221,2024-09-16,2753.47,6106,5
SKU-0340,8903822758759,UrbanWeave Saree,ThreadBare,Womenswear,Saree,38,Olive,Crepe,B2405-833,2024-05-06,3205.25,6201,5
SKU-0341,8904952762781,EthnicEdge Dhoti,FabIndia,Ethnic Wear,Dhoti,XXL,White,Crepe,B2407-173,2024-07-16,3516.74,6211,12
SKU-0342,8907132886949,LoomLine Nehru Jacket,UrbanWeave,Ethnic Wear,Nehru Jacket,42,Pink,Georgette,B2405-871,2024-05-06,7870.81,6110,5
SKU-0343,8905811099414,KhaadiKraft Skirt,RoyalStitch,Womenswear,Skirt,M,Navy,Fleece,B2406-423,2024-06-06,8168.3,6102,5
SKU-0344,8907210556307,RoyalStitch Kids Ethnic Set,IndoChic,Kids,Kids Ethnic Set,L,Olive,Cotton Blend,B2411-887,2024-11-01,9978.42,6206,5
SKU-0345,8906820697292,RoyalStitch Chinos,StreetStyle,Menswear,Chinos,Free Size,Red,Khadi,B2409-334,2024-09-23,6320.75,6103,5
